date	sip	dip	sport	dport	proto
2020-04-21 07:31:03.432656	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432702	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.432737	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442113	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442170	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442200	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442230	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442259	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442301	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442325	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442343	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442360	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442376	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442392	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442407	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442421	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442438	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442461	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442480	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442495	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.442510	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.445005	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.445065	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.445087	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.445103	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.445119	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.446037	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.447263	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.449663	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.449704	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.449732	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.449759	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.449785	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.450360	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.454723	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.454768	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.459426	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.461328	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.462656	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.464932	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.467067	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.467136	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.469559	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.469651	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.481169	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.481331	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.487811	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.488614	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.490008	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.490152	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.490179	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.492360	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.492426	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.502324	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.505312	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.505374	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.505416	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508011	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508104	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508127	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508142	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508179	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508195	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508215	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508257	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.508293	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.510254	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.510305	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518363	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518414	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518447	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518489	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518517	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518538	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518557	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518577	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518597	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.518617	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.520521	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.520578	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.520622	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.520662	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.520701	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.520738	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.520767	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525286	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525348	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525396	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525427	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525459	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525489	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525533	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525564	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525595	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.525625	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527659	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527712	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527745	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527767	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527787	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527808	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527827	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527846	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527866	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.527886	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532341	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532373	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532392	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532411	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532430	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532450	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532470	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532488	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532507	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532525	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.532544	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534525	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534562	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534594	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534623	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534657	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534690	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534722	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534754	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534784	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534815	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.534858	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.536711	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:03.542115	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542171	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542206	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542227	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542249	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542268	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542286	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542304	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542322	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542341	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542360	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542378	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542397	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.542940	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.544453	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.544530	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.547178	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.547226	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.547255	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.547278	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.548083	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.551963	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.551997	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.552043	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.552792	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.559484	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.559566	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.559587	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.559618	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.562131	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.562198	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.562231	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.562948	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.564311	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.564370	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.564411	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.565142	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.569340	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.569383	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.569448	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.569468	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.569496	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.570193	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.571534	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.572717	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.578630	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.578699	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.578733	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.581552	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.581661	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.583846	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.583994	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.586237	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.586310	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.586346	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.591061	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.596037	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.596101	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.598367	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.598408	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.600952	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:03.600991	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:03.603238	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:03.603280	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:03.605416	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.605467	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.605506	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.605575	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.606601	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.607675	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.607733	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.607768	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.607789	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.612604	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.612657	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.612703	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.612732	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.613599	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.615309	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.616938	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.620169	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.621204	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.622881	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.622923	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.622956	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.623918	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.625254	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.625346	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:03.626179	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.638898	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:31:03.643896	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.649998	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:03.650063	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:03.660899	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.662904	192.168.1.151	99.84.122.125	39900	443	TCP
2020-04-21 07:31:03.666856	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.679752	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.683007	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.695926	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.695976	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.698928	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.712111	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.715858	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.734534	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.788849	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.788964	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:31:03.840949	192.168.1.151	143.204.142.124	38358	443	TCP
2020-04-21 07:31:03.956851	192.168.1.151	99.84.41.59	44202	80	TCP
2020-04-21 07:31:04.533676	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544510	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544570	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544596	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544618	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544640	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544663	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544695	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544721	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:04.544742	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:31:05.477778	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.477843	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.479909	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.479972	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.482399	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.482454	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.485700	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.485751	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.500590	192.168.1.151	192.124.249.55	48254	80	TCP
2020-04-21 07:31:05.504361	192.168.1.151	172.217.7.206	35378	80	TCP
2020-04-21 07:31:05.508112	192.168.1.151	107.180.46.229	57522	80	TCP
2020-04-21 07:31:05.508360	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.510657	192.168.1.151	192.124.249.55	48254	80	TCP
2020-04-21 07:31:05.513688	192.168.1.151	172.217.7.206	35378	80	TCP
2020-04-21 07:31:05.516737	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.521445	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.522675	192.168.1.151	107.180.46.229	57522	80	TCP
2020-04-21 07:31:05.536439	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.536491	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.536518	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.539052	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.539104	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.550995	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.551843	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.565653	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.616464	192.168.1.151	172.217.7.206	35378	80	TCP
2020-04-21 07:31:05.643597	192.168.1.151	172.217.7.206	35378	80	TCP
2020-04-21 07:31:05.667278	192.168.1.151	107.180.46.229	57522	80	TCP
2020-04-21 07:31:05.749931	192.168.1.151	192.124.249.55	48254	80	TCP
2020-04-21 07:31:05.761038	192.168.1.151	192.124.249.55	48254	80	TCP
2020-04-21 07:31:05.762135	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.762194	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.773049	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.773995	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.782971	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.783009	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.785979	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.788809	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.797164	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.799383	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.799405	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.799430	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.799457	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.802246	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.802299	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.802323	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.807086	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.810033	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.811432	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.811500	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:05.817047	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.817130	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.819994	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.832627	192.168.1.151	192.0.78.12	54480	443	TCP
2020-04-21 07:31:05.833246	192.168.1.151	192.124.249.22	55852	80	TCP
2020-04-21 07:31:05.843136	192.168.1.151	192.124.249.22	55852	80	TCP
2020-04-21 07:31:05.843377	192.168.1.151	192.124.249.22	55852	80	TCP
2020-04-21 07:31:05.909531	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.928820	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.966097	192.168.1.151	192.124.249.22	55852	80	TCP
2020-04-21 07:31:05.966156	192.168.1.151	192.124.249.22	55852	80	TCP
2020-04-21 07:31:05.976852	192.168.1.151	192.0.78.12	54478	443	TCP
2020-04-21 07:31:05.981023	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.984023	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.991224	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.991264	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.991283	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:05.991868	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:06.032849	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:06.044621	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.044701	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.063064	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.063122	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.117929	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.118005	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.125904	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.128672	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.139398	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.139447	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.143729	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.147516	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.154215	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.154255	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.160460	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.160494	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.160518	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.160537	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.166532	192.168.1.151	192.145.239.17	53536	80	TCP
2020-04-21 07:31:06.166822	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.166922	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.170183	192.168.1.151	172.217.8.3	42200	80	TCP
2020-04-21 07:31:06.171348	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.171398	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.180544	192.168.1.151	172.217.8.3	42200	80	TCP
2020-04-21 07:31:06.180775	192.168.1.151	172.217.8.3	42200	80	TCP
